ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
H-151_toproducebuildfabricate-1-1,H-151_toproducebuildfabricate-1,gyárt,191,false,expert,wot,ɟ aː r - t,library,
OH-151_toproducebuildfabricate-1-1,OH-151_toproducebuildfabricate-1,dʹarat,191,false,expert,wot,ɟ a r a t,library,
EAH-151_toproducebuildfabricate-1-1,EAH-151_toproducebuildfabricate-1,ǰarat,191,false,expert,wot,d͡ʒʲ a r a t,library,
WOT-151_toproducebuildfabricate-1-1,WOT-151_toproducebuildfabricate-1,ǰarat,191,false,expert,wot,d͡ʒʲ a r a t,library,
H-152_mourningbereavement-1-1,H-152_mourningbereavement-1,gyász,192,false,expert,wot,ɟ aː s,library,
OH-152_mourningbereavement-1-1,OH-152_mourningbereavement-1,ǰās,192,false,expert,wot,d͡ʒʲ aː s,library,
EAH-152_mourningbereavement-1-1,EAH-152_mourningbereavement-1,ǰas,192,false,expert,wot,d͡ʒʲ a s,library,
WOT-152_mourningbereavement-1-1,WOT-152_mourningbereavement-1,ǰas,192,false,expert,wot,d͡ʒʲ a s,library,
H-153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes-1-1,H-153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes-1,gyékény,193,false,expert,wot,ɟ eː k eː ɲ,library,
EAH-153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes-1-1,EAH-153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes-1,ǰeken,193,false,expert,wot,d͡ʒʲ ɛ k ɛ n,library,
WOT-153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes-1-1,WOT-153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes-1,ǰekän,193,false,expert,wot,d͡ʒʲ ɛ k ɛ n,library,
H-154_weakfeeble-1-1,H-154_weakfeeble-1,gyënge,194,false,expert,wot,ɟ e n ɡ ɛ,library,
EAH-154_weakfeeble-1-1,EAH-154_weakfeeble-1,ǰenge,194,false,expert,wot,d͡ʒʲ ɛ n ɡ ɛ,library,
WOT-154_weakfeeble-1-1,WOT-154_weakfeeble-1,ǰeŋi,194,false,expert,wot,d͡ʒʲ ɛ ŋ - i,library,
H-155_rein-1-1,H-155_rein-1,gyeplő,195,false,expert,wot,ɟ ɛ p l øː -,library,
OH-155_rein-1-1,OH-155_rein-1,ǰepleü̯,195,false,expert,wot,d͡ʒʲ ɛ p l ɛ w,library,
EAH-155_rein-1-1,EAH-155_rein-1,ǰipliγ,195,false,expert,wot,d͡ʒʲ i p l i ɣ,library,
WOT-155_rein-1-1,WOT-155_rein-1,ǰipliγ,195,false,expert,wot,d͡ʒʲ i p l i ɣ,library,
H-156_borderlandhedge-1-1,H-156_borderlandhedge-1,gyepű,196,false,expert,wot,ɟ ɛ p yː -,library,
OH-156_borderlandhedge-1-1,OH-156_borderlandhedge-1,ǰepeü̯,196,false,expert,wot,d͡ʒʲ ɛ p ɛ w,library,
EAH-156_borderlandhedge-1-1,EAH-156_borderlandhedge-1,ǰepiγ,196,false,expert,wot,d͡ʒʲ ɛ p i ɣ,library,
WOT-156_borderlandhedge-1-1,WOT-156_borderlandhedge-1,ǰäpiγ,196,false,expert,wot,d͡ʒʲ ɛ p i ɣ,library,
H-157_lawngrassplot-1-1,H-157_lawngrassplot-1,gyep,197,false,expert,wot,ɟ ɛ p -,library,
EAH-157_lawngrassplot-1-1,EAH-157_lawngrassplot-1,ǰepi,197,false,expert,wot,d͡ʒʲ ɛ p i,library,
WOT-157_lawngrassplot-1-1,WOT-157_lawngrassplot-1,ǰäpi,197,false,expert,wot,d͡ʒʲ ɛ p i,library,
H-158_child-1-1,H-158_child-1,gyermek,198,false,expert,wot,ɟ ɛ r m ɛ k,library,
EAH-158_child-1-1,EAH-158_child-1,ǰärmäk,198,false,expert,wot,d͡ʒʲ ɛ r m ɛ k,library,
WOT-158_child-1-1,WOT-158_child-1,ǰärmäk,198,false,expert,wot,d͡ʒʲ ɛ r m ɛ k,library,
H-158_child-2-1,H-158_child-2,gyermek,199,false,expert,wot,ɟ ɛ r m ɛ k,library,
EAH-158_child-2-1,EAH-158_child-2,ǰärmäk,199,false,expert,wot,d͡ʒʲ ɛ r m ɛ k,library,
WOT-158_child-2-1,WOT-158_child-2,ǰärmük,199,false,expert,wot,d͡ʒʲ ɛ r m y k,library,
H-159_candle-1-1,H-159_candle-1,gyertya,200,false,expert,wot,ɟ ɛ r c ɒ,library,
EAH-159_candle-1-1,EAH-159_candle-1,ǰarta,200,false,expert,wot,d͡ʒʲ a r t a,library,
WOT-159_candle-1-1,WOT-159_candle-1,yarta,200,false,expert,wot,j a r t a,library,
H-160_hornbeamcarpinusbetulus-1-1,H-160_hornbeamcarpinusbetulus-1,gyertyán,201,false,expert,wot,ɟ ɛ r c aː - - n,library,
OH-160_hornbeamcarpinusbetulus-1-1,OH-160_hornbeamcarpinusbetulus-1,ǰartān,201,false,expert,wot,d͡ʒʲ a r t aː - - n,library,
EAH-160_hornbeamcarpinusbetulus-1-1,EAH-160_hornbeamcarpinusbetulus-1,ǰartaγan,201,false,expert,wot,d͡ʒʲ a r t a ɣ a n,library,
WOT-160_hornbeamcarpinusbetulus-1-1,WOT-160_hornbeamcarpinusbetulus-1,yartaγan,201,false,expert,wot,j a r t a ɣ a n,library,
H-161_murderkiller-1-1,H-161_murderkiller-1,gyilkos,202,false,expert,wot,ɟ i l k o ʃ -,library,
EAH-161_murderkiller-1-1,EAH-161_murderkiller-1,ǰilkuš,202,false,expert,wot,d͡ʒʲ i l k u ʃ -,library,
WOT-161_murderkiller-1-1,WOT-161_murderkiller-1,ǰulkučï,202,false,expert,wot,d͡ʒʲ u l k u t͡ʃ ɯ,library,
H-162_weed-2-1,H-162_weed-2,gyom,203,false,expert,wot,ɟ o m,library,
EAH-162_weed-2-1,EAH-162_weed-2,ǰom,203,false,expert,wot,d͡ʒʲ o m,library,
WOT-162_weed-2-1,WOT-162_weed-2,ǰom,203,false,expert,wot,d͡ʒʲ o m,library,
H-163_stomach-1-1,H-163_stomach-1,gyomor,204,false,expert,wot,ɟ o m o r,library,
OH-163_stomach-1-1,OH-163_stomach-1,dʹumur,204,false,expert,wot,ɟ u m u r,library,
EAH-163_stomach-1-1,EAH-163_stomach-1,ǰumur,204,false,expert,wot,d͡ʒʲ u m u r,library,
WOT-163_stomach-1-1,WOT-163_stomach-1,ǰumur,204,false,expert,wot,d͡ʒʲ u m u r,library,
H-164_toconfesssins-1-1,H-164_toconfesssins-1,gyón,205,false,expert,wot,ɟ oː n,library,
OH-164_toconfesssins-1-1,OH-164_toconfesssins-1,dʹun,205,false,expert,wot,ɟ u n,library,
EAH-164_toconfesssins-1-1,EAH-164_toconfesssins-1,ǰūn,205,false,expert,wot,d͡ʒʲ uː n,library,
WOT-164_toconfesssins-1-1,WOT-164_toconfesssins-1,ǰūn,205,false,expert,wot,d͡ʒʲ uː n,library,
H-164_toconfesssins-2-1,H-164_toconfesssins-2,gyovon,206,false,expert,wot,ɟ o v o n,library,
OH-164_toconfesssins-2-1,OH-164_toconfesssins-2,dʹuvun,206,false,expert,wot,ɟ u v u n,library,
EAH-164_toconfesssins-2-1,EAH-164_toconfesssins-2,ǰuvun,206,false,expert,wot,d͡ʒʲ u v u n,library,
WOT-164_toconfesssins-2-1,WOT-164_toconfesssins-2,ǰuvun,206,false,expert,wot,d͡ʒʲ u v u n,library,
H-165_cudweedgnaphaliumedelweiss-1-1,H-165_cudweedgnaphaliumedelweiss-1,gyopár,207,false,expert,wot,ɟ o p aː r,library,
OH-165_cudweedgnaphaliumedelweiss-1-1,OH-165_cudweedgnaphaliumedelweiss-1,ǰupar,207,false,expert,wot,d͡ʒʲ u p a r,library,
EAH-165_cudweedgnaphaliumedelweiss-1-1,EAH-165_cudweedgnaphaliumedelweiss-1,ǰïpar,207,false,expert,wot,d͡ʒʲ ɯ p a r,library,
WOT-165_cudweedgnaphaliumedelweiss-1-1,WOT-165_cudweedgnaphaliumedelweiss-1,ǰïpar,207,false,expert,wot,d͡ʒʲ ɯ p a r,library,
H-166_pearl-1-1,H-166_pearl-1,gyöngy,208,false,expert,wot,ɟ ø n ɟ -,library,
OH-166_pearl-1-1,OH-166_pearl-1,ǰünǰ,208,false,expert,wot,d͡ʒʲ y n d͡ʒʲ -,library,
LAH-166_pearl-1-1,LAH-166_pearl-1,ǰünǰü,208,false,expert,wot,d͡ʒʲ y n d͡ʒʲ y,library,
EAH-166_pearl-1-1,EAH-166_pearl-1,ǰinǰü,208,false,expert,wot,d͡ʒʲ i n d͡ʒʲ y,library,
WOT-166_pearl-1-1,WOT-166_pearl-1,ǰinǰü,208,false,expert,wot,d͡ʒʲ i n d͡ʒʲ y,library,
H-167_totorturetomakesuffer-1-1,H-167_totorturetomakesuffer-1,gyötör,209,false,expert,wot,ɟ ø t ø r,library,
OH-167_totorturetomakesuffer-1-1,OH-167_totorturetomakesuffer-1,ǰütür,209,false,expert,wot,d͡ʒʲ y t y r,library,
EAH-167_totorturetomakesuffer-1-1,EAH-167_totorturetomakesuffer-1,ǰitür,209,false,expert,wot,d͡ʒʲ i t y r,library,
WOT-167_totorturetomakesuffer-1-1,WOT-167_totorturetomakesuffer-1,ǰitür,209,false,expert,wot,d͡ʒʲ i t y r,library,
H-168_toconquersomebodysomethingtriumphoversomebodysomethinggainvictory-1-1,H-168_toconquersomebodysomethingtriumphoversomebodysomethinggainvictory-1,győz,210,false,expert,wot,ɟ øː - - z,library,
OH-168_toconquersomebodysomethingtriumphoversomebodysomethinggainvictory-1-1,OH-168_toconquersomebodysomethingtriumphoversomebodysomethinggainvictory-1,dʹēz,210,false,expert,wot,ɟ eː - - z,library,
EAH-168_toconquersomebodysomethingtriumphoversomebodysomethinggainvictory-1-1,EAH-168_toconquersomebodysomethingtriumphoversomebodysomethinggainvictory-1,ǰeγüz,210,false,expert,wot,d͡ʒʲ ɛ ɣ y z,library,
WOT-168_toconquersomebodysomethingtriumphoversomebodysomethinggainvictory-1-1,WOT-168_toconquersomebodysomethingtriumphoversomebodysomethinggainvictory-1,ǰäγüz,210,false,expert,wot,d͡ʒʲ ɛ ɣ y z,library,
H-169_tocatchfirebekindledtobeignited-1-1,H-169_tocatchfirebekindledtobeignited-1,gyúl,211,false,expert,wot,ɟ uː l,library,
EAH-169_tocatchfirebekindledtobeignited-1-1,EAH-169_tocatchfirebekindledtobeignited-1,ǰul,211,false,expert,wot,d͡ʒʲ u l,library,
WOT-169_tocatchfirebekindledtobeignited-1-1,WOT-169_tocatchfirebekindledtobeignited-1,ǰul,211,false,expert,wot,d͡ʒʲ u l,library,
H-170_tokneadpug-1-1,H-170_tokneadpug-1,gyúr,212,false,expert,wot,ɟ uː - - r,library,
EAH-170_tokneadpug-1-1,EAH-170_tokneadpug-1,ǰuγur,212,false,expert,wot,d͡ʒʲ u ɣ u r,library,
WOT-170_tokneadpug-1-1,WOT-170_tokneadpug-1,ǰuγur,212,false,expert,wot,d͡ʒʲ u ɣ u r,library,
H-171_toassemblegather-1-1,H-171_toassemblegather-1,gyűl,213,false,expert,wot,ɟ yː - - l,library,
OH-171_toassemblegather-1-1,OH-171_toassemblegather-1,dʹīl,213,false,expert,wot,ɟ iː - - l,library,
EAH-171_toassemblegather-1-1,EAH-171_toassemblegather-1,ǰiγil,213,false,expert,wot,d͡ʒʲ i ɣ i l,library,
WOT-171_toassemblegather-1-1,WOT-171_toassemblegather-1,ǰigil,213,false,expert,wot,d͡ʒʲ i ɡ i l,library,
H-172_tocollectgathersomething-1-1,H-172_tocollectgathersomething-1,gyűjt,214,false,expert,wot,ɟ yː - - j t,library,
EAH-172_tocollectgathersomething-1-1,EAH-172_tocollectgathersomething-1,dʹǖl,214,false,expert,wot,ɟ yː - - l -,library,
WOT-172_tocollectgathersomething-1-1,WOT-172_tocollectgathersomething-1,ǰiγil,214,false,expert,wot,d͡ʒʲ i ɣ i l -,library,
H-173_tohate-1-1,H-173_tohate-1,gyűlöl,215,false,expert,wot,ɟ yː - - l ø l,library,
OH-173_tohate-1-1,OH-173_tohate-1,dʹǖle,215,false,expert,wot,ɟ yː - - l ɛ -,library,
LAH-173_tohate-1-1,LAH-173_tohate-1,dʹeü̯le,215,false,expert,wot,ɟ ɛ w - l ɛ -,library,
EAH-173_tohate-1-1,EAH-173_tohate-1,ǰeγile,215,false,expert,wot,d͡ʒʲ ɛ ɣ i l ɛ -,library,
WOT-173_tohate-1-1,WOT-173_tohate-1,ǰägilä,215,false,expert,wot,d͡ʒʲ ɛ ɡ i l ɛ -,library,
H-174_fruit-1-1,H-174_fruit-1,gyümölcs,216,false,expert,wot,ɟ y m ø l t͡ʃ,library,
OH-174_fruit-1-1,OH-174_fruit-1,dʹömölč,216,false,expert,wot,ɟ ø m ø l t͡ʃ,library,
LAH-174_fruit-1-1,LAH-174_fruit-1,dʹemilč,216,false,expert,wot,ɟ ɛ m i l t͡ʃ,library,
EAH-174_fruit-1-1,EAH-174_fruit-1,ǰemilč,216,false,expert,wot,d͡ʒʲ ɛ m i l t͡ʃ,library,
WOT-174_fruit-1-1,WOT-174_fruit-1,ǰemilč,216,false,expert,wot,d͡ʒʲ ɛ m i l t͡ʃ,library,
H-175_hawthornaplantsimilartothewhitethornorelder-1-1,H-175_hawthornaplantsimilartothewhitethornorelder-1,gyümölcsény,217,false,expert,wot,ɟ y m ø l t͡ʃ eː ɲ,library,
OH-175_hawthornaplantsimilartothewhitethornorelder-1-1,OH-175_hawthornaplantsimilartothewhitethornorelder-1,dʹemilčen,217,false,expert,wot,ɟ ɛ m i l t͡ʃ ɛ n,library,
EAH-175_hawthornaplantsimilartothewhitethornorelder-1-1,EAH-175_hawthornaplantsimilartothewhitethornorelder-1,ǰemilčen,217,false,expert,wot,d͡ʒʲ ɛ m i l t͡ʃ ɛ n,library,
WOT-175_hawthornaplantsimilartothewhitethornorelder-1-1,WOT-175_hawthornaplantsimilartothewhitethornorelder-1,ǰemilčen,217,false,expert,wot,d͡ʒʲ ɛ m i l t͡ʃ ɛ n,library,
H-176_akindoftreesimilartothemapleorcornelacertataricumcornussanguinea-1-1,H-176_akindoftreesimilartothemapleorcornelacertataricumcornussanguinea-1,gyűrű,218,false,expert,wot,ɟ yː r yː -,library,
OH-176_akindoftreesimilartothemapleorcornelacertataricumcornussanguinea-1-1,OH-176_akindoftreesimilartothemapleorcornelacertataricumcornussanguinea-1,dʹereü̯,218,false,expert,wot,ɟ ɛ r ɛ w,library,
EAH-176_akindoftreesimilartothemapleorcornelacertataricumcornussanguinea-1-1,EAH-176_akindoftreesimilartothemapleorcornelacertataricumcornussanguinea-1,ǰereγ,218,false,expert,wot,d͡ʒʲ ɛ r ɛ ɣ,library,
WOT-176_akindoftreesimilartothemapleorcornelacertataricumcornussanguinea-1-1,WOT-176_akindoftreesimilartothemapleorcornelacertataricumcornussanguinea-1,ǰereγ,218,false,expert,wot,d͡ʒʲ ɛ r ɛ ɣ,library,
H-177_ring-1-1,H-177_ring-1,gyűrű,219,false,expert,wot,ɟ yː r yː -,library,
OH-177_ring-1-1,OH-177_ring-1,dʹüreü̯,219,false,expert,wot,ɟ y r ɛ w,library,
EAH-177_ring-1-1,EAH-177_ring-1,ǰürüγ,219,false,expert,wot,d͡ʒʲ y r y ɣ,library,
WOT-177_ring-1-1,WOT-177_ring-1,ǰürüγ,219,false,expert,wot,d͡ʒʲ y r y ɣ,library,
H-178_thimble-1-1,H-178_thimble-1,gyűszű,220,false,expert,wot,ɟ yː - s yː -,library,
EAH-178_thimble-1-1,EAH-178_thimble-1,ǰüγsüγ,220,false,expert,wot,d͡ʒʲ y ɣ s y ɣ,library,
WOT-178_thimble-1-1,WOT-178_thimble-1,ǰüγsüγ,220,false,expert,wot,d͡ʒʲ y ɣ s y ɣ,library,
H-179_boatship-1-1,H-179_boatship-1,hajó,221,false,expert,wot,h ɒ j oː -,library,
EAH-179_boatship-1-1,EAH-179_boatship-1,hayiγ,221,false,expert,wot,h a j i ɣ,library,
WOT-179_boatship-1-1,WOT-179_boatship-1,χayїγ,221,false,expert,wot,χ a j ɯ ɣ,library,
H-180_bell-1-1,H-180_bell-1,harang,222,false,expert,wot,h ɒ r ɒ n ɡ - -,library,
EAH-180_bell-1-1,EAH-180_bell-1,hangar,222,false,expert,wot,h a - - n ɡ a r,library,
WOT-180_bell-1-1,WOT-180_bell-1,χoŋar,222,false,expert,wot,χ o - - ŋ - a r,library,
H-181_hawk-1-1,H-181_hawk-1,herjó,223,false,expert,wot,- h ɛ r - - j oː,library,
EAH-181_hawk-1-1,EAH-181_hawk-1,xirγuy,223,false,expert,wot,k s i r ɣ u j -,library,
WOT-181_hawk-1-1,WOT-181_hawk-1,χїrγuy,223,false,expert,wot,- χ ɯ r ɣ u j -,library,
H-182_sand-1-1,H-182_sand-1,homok,224,false,expert,wot,h o m o k -,library,
OH-182_sand-1-1,OH-182_sand-1,humuki,224,false,expert,wot,h u m u k i,library,
EAH-182_sand-1-1,EAH-182_sand-1,humoki,224,false,expert,wot,h u m o k i,library,
WOT-182_sand-1-1,WOT-182_sand-1,χumakï,224,false,expert,wot,χ u m a k ɯ,library,
H-183_nooseloopsnare-1-1,H-183_nooseloopsnare-1,hurok,225,false,expert,wot,h u r o k,library,
EAH-183_nooseloopsnare-1-1,EAH-183_nooseloopsnare-1,urok,225,false,expert,wot,- u r o k,library,
WOT-183_nooseloopsnare-1-1,WOT-183_nooseloopsnare-1,urok,225,false,expert,wot,- u r o k,library,
H-184_timeweather-1-1,H-184_timeweather-1,idő,226,false,expert,wot,i d øː -,library,
OH-184_timeweather-1-1,OH-184_timeweather-1,üdȫ,226,false,expert,wot,y d øː -,library,
LAH-184_timeweather-1-1,LAH-184_timeweather-1,üdeü̯,226,false,expert,wot,y d ɛ w,library,
EAH-184_timeweather-1-1,EAH-184_timeweather-1,üdeγ,226,false,expert,wot,y d ɛ ɣ,library,
WOT-184_timeweather-1-1,WOT-184_timeweather-1,üdäγ,226,false,expert,wot,y d ɛ ɣ,library,
H-185_wordbiblicalwordverb-1-1,H-185_wordbiblicalwordverb-1,ige,227,false,expert,wot,i ɡ ɛ,library,
EAH-185_wordbiblicalwordverb-1-1,EAH-185_wordbiblicalwordverb-1,üge,227,false,expert,wot,y ɡ ɛ,library,
WOT-185_wordbiblicalwordverb-1-1,WOT-185_wordbiblicalwordverb-1,ügä,227,false,expert,wot,y ɡ ɛ,library,
H-186_yesaffirmativeparticlevery-1-1,H-186_yesaffirmativeparticlevery-1,igen,228,false,expert,wot,i ɡ ɛ n,library,
EAH-186_yesaffirmativeparticlevery-1-1,EAH-186_yesaffirmativeparticlevery-1,egen,228,false,expert,wot,ɛ ɡ ɛ n,library,
WOT-186_yesaffirmativeparticlevery-1-1,WOT-186_yesaffirmativeparticlevery-1,egän,228,false,expert,wot,ɛ ɡ ɛ n,library,
H-187_tobefrightenedtotakefright-1-1,H-187_tobefrightenedtotakefright-1,ijed,229,false,expert,wot,i j ɛ d,library,
OH-187_tobefrightenedtotakefright-1-1,OH-187_tobefrightenedtotakefright-1,iye,229,false,expert,wot,i j ɛ -,library,
EAH-187_tobefrightenedtotakefright-1-1,EAH-187_tobefrightenedtotakefright-1,äyi,229,false,expert,wot,ɛ j i -,library,
WOT-187_tobefrightenedtotakefright-1-1,WOT-187_tobefrightenedtotakefright-1,äyi,229,false,expert,wot,ɛ j i -,library,
H-187_tobefrightenedtotakefright-2-1,H-187_tobefrightenedtotakefright-2,ijeszt,230,false,expert,wot,i j ɛ s t,library,
OH-187_tobefrightenedtotakefright-2-1,OH-187_tobefrightenedtotakefright-2,iye,230,false,expert,wot,i j ɛ - -,library,
EAH-187_tobefrightenedtotakefright-2-1,EAH-187_tobefrightenedtotakefright-2,äyi,230,false,expert,wot,ɛ j i - -,library,
WOT-187_tobefrightenedtotakefright-2-1,WOT-187_tobefrightenedtotakefright-2,äyi,230,false,expert,wot,ɛ j i - -,library,
H-188_twin-1-1,H-188_twin-1,iker,231,false,expert,wot,i k ɛ r,library,
EAH-188_twin-1-1,EAH-188_twin-1,ikir,231,false,expert,wot,i k i r,library,
WOT-188_twin-1-1,WOT-188_twin-1,ikir,231,false,expert,wot,i k i r,library,
H-189_properbehaviour-1-1,H-189_properbehaviour-1,ildom,232,false,expert,wot,i l d o m,library,
EAH-189_properbehaviour-1-1,EAH-189_properbehaviour-1,ildam,232,false,expert,wot,i l d a m,library,
WOT-189_properbehaviour-1-1,WOT-189_properbehaviour-1,ïldam,232,false,expert,wot,ɯ l d a m,library,
H-190_tosuitsomethingtobepropertofitinto-1-1,H-190_tosuitsomethingtobepropertofitinto-1,illik,233,false,expert,wot,i lː i k,library,
EAH-190_tosuitsomethingtobepropertofitinto-1-1,EAH-190_tosuitsomethingtobepropertofitinto-1,il,233,false,expert,wot,i l - -,library,
WOT-190_tosuitsomethingtobepropertofitinto-1-1,WOT-190_tosuitsomethingtobepropertofitinto-1,il,233,false,expert,wot,i l - -,library,
H-191_toadoreworship-1-1,H-191_toadoreworship-1,imád,234,false,expert,wot,- i m aː d,library,
OH-191_toadoreworship-1-1,OH-191_toadoreworship-1,vimad,234,false,expert,wot,v i m a d,library,
EAH-191_toadoreworship-1-1,EAH-191_toadoreworship-1,vim,234,false,expert,wot,v i m - -,library,
WOT-191_toadoreworship-1-1,WOT-191_toadoreworship-1,vïm,234,false,expert,wot,v ɯ m - -,library,
H-192_shirt-1-1,H-192_shirt-1,ing,235,false,expert,wot,i - n - ɡ,library,
OH-192_shirt-1-1,OH-192_shirt-1,ümeg,235,false,expert,wot,y - m ɛ ɡ,library,
EAH-192_shirt-1-1,EAH-192_shirt-1,ümmeg,235,false,expert,wot,y - mː ɛ ɡ,library,
WOT-192_shirt-1-1,WOT-192_shirt-1,öŋmäk,235,false,expert,wot,ø ŋ m ɛ k,library,
H-193_towrite-1-1,H-193_towrite-1,ír,236,false,expert,wot,iː r,library,
EAH-193_towrite-1-1,EAH-193_towrite-1,ir,236,false,expert,wot,i r,library,
WOT-193_towrite-1-1,WOT-193_towrite-1,ïr,236,false,expert,wot,ɯ r,library,
H-194_buttermilk-1-1,H-194_buttermilk-1,író,237,false,expert,wot,iː r oː -,library,
OH-194_buttermilk-1-1,OH-194_buttermilk-1,irō,237,false,expert,wot,i r oː -,library,
EAH-194_buttermilk-1-1,EAH-194_buttermilk-1,iraγ,237,false,expert,wot,i r a ɣ,library,
WOT-194_buttermilk-1-1,WOT-194_buttermilk-1,ïraγ,237,false,expert,wot,ɯ r a ɣ,library,
H-195_toglowbehot-1-1,H-195_toglowbehot-1,izzik,238,false,expert,wot,i zː i k,library,
OH-195_toglowbehot-1-1,OH-195_toglowbehot-1,izi,238,false,expert,wot,i z i -,library,
EAH-195_toglowbehot-1-1,EAH-195_toglowbehot-1,isi,238,false,expert,wot,i s i -,library,
WOT-195_toglowbehot-1-1,WOT-195_toglowbehot-1,ïsï,238,false,expert,wot,ɯ s ɯ -,library,
H-196_nameofanethnicgroupofiranianorigininhungary-1-1,H-196_nameofanethnicgroupofiranianorigininhungary-1,jász,239,false,expert,wot,j aː s,library,
WOT-196_nameofanethnicgroupofiranianorigininhungary-1-1,WOT-196_nameofanethnicgroupofiranianorigininhungary-1,yās,239,false,expert,wot,j aː s,library,
H-197_dolessdolittle-1-1,H-197_dolessdolittle-1,kajtár,240,false,expert,wot,k ɒ j t aː r,library,
H-198_bulrushclubrushdifferentplantslikeschoenoplectuscyperace-1-1,H-198_bulrushclubrushdifferentplantslikeschoenoplectuscyperace-1,káka,241,false,expert,wot,k aː k ɒ,library,
WOT-198_bulrushclubrushdifferentplantslikeschoenoplectuscyperace-1-1,WOT-198_bulrushclubrushdifferentplantslikeschoenoplectuscyperace-1,kakï,241,false,expert,wot,k a k ɯ,library,
H-199_guidepilotconductorticketinspector-1-1,H-199_guidepilotconductorticketinspector-1,kalauz,242,false,expert,wot,k ɒ l ɒ u z,library,
EAH-199_guidepilotconductorticketinspector-1-1,EAH-199_guidepilotconductorticketinspector-1,kalauz,242,false,expert,wot,k a l a u z,library,
H-199_guidepilotconductorticketinspector-2-1,H-199_guidepilotconductorticketinspector-2,kalóz,243,false,expert,wot,k ɒ l - - oː z,library,
EAH-199_guidepilotconductorticketinspector-2-1,EAH-199_guidepilotconductorticketinspector-2,kalauz,243,false,expert,wot,k a l a - u z,library,
WOT-199_guidepilotconductorticketinspector-1-1,WOT-199_guidepilotconductorticketinspector-1,kolavuz,243,false,expert,wot,k o l a v u z,library,
H-200_anethnicgroupofmuslimfaithinmediaevalhungary-1-1,H-200_anethnicgroupofmuslimfaithinmediaevalhungary-1,káliz,244,false,expert,wot,k - aː l i z,library,
EAH-200_anethnicgroupofmuslimfaithinmediaevalhungary-1-1,EAH-200_anethnicgroupofmuslimfaithinmediaevalhungary-1,kaliz,244,false,expert,wot,k - a l i z,library,
WOT-200_anethnicgroupofmuslimfaithinmediaevalhungary-1-1,WOT-200_anethnicgroupofmuslimfaithinmediaevalhungary-1,kvaliz,244,false,expert,wot,k v a l i z,library,
H-201_awaterplantstratiotesaloides-1-1,H-201_awaterplantstratiotesaloides-1,kalokány,245,false,expert,wot,k ɒ - l o k aː ɲ,library,
EAH-201_awaterplantstratiotesaloides-1-1,EAH-201_awaterplantstratiotesaloides-1,karlukan,245,false,expert,wot,k a r l u k a n,library,
WOT-201_awaterplantstratiotesaloides-1-1,WOT-201_awaterplantstratiotesaloides-1,karlukan,245,false,expert,wot,k a r l u k a n,library,
H-201_awaterplantstratiotesaloides-2-1,H-201_awaterplantstratiotesaloides-2,kolokány,246,false,expert,wot,k o - l o k aː ɲ,library,
EAH-201_awaterplantstratiotesaloides-2-1,EAH-201_awaterplantstratiotesaloides-2,karlukan,246,false,expert,wot,k a r l u k a n,library,
WOT-201_awaterplantstratiotesaloides-2-1,WOT-201_awaterplantstratiotesaloides-2,karlukan,246,false,expert,wot,k a r l u k a n,library,
H-201_awaterplantstratiotesaloides-3-1,H-201_awaterplantstratiotesaloides-3,karlokány,247,false,expert,wot,k ɒ r l o k aː ɲ,library,
EAH-201_awaterplantstratiotesaloides-3-1,EAH-201_awaterplantstratiotesaloides-3,karlukan,247,false,expert,wot,k a r l u k a n,library,
WOT-201_awaterplantstratiotesaloides-3-1,WOT-201_awaterplantstratiotesaloides-3,karlukan,247,false,expert,wot,k a r l u k a n,library,
H-202_whiplash-1-1,H-202_whiplash-1,kamcsi,248,false,expert,wot,k ɒ m t͡ʃ i,library,
